id,name,category,value,memo
46420,item_046420,A,519,memo_046420
46421,item_046421,B,520,memo_046421
46422,item_046422,C,521,memo_046422
46423,item_046423,A,522,memo_046423
46424,item_046424,B,523,memo_046424
46425,item_046425,C,524,memo_046425
46426,item_046426,A,525,memo_046426
46427,item_046427,B,526,memo_046427
46428,item_046428,C,527,memo_046428
46429,item_046429,A,528,memo_046429
46430,item_046430,B,529,memo_046430
46431,item_046431,C,530,memo_046431
46432,item_046432,A,531,memo_046432
46433,item_046433,B,532,memo_046433
46434,item_046434,C,533,memo_046434
46435,item_046435,A,534,memo_046435
46436,item_046436,B,535,memo_046436
46437,item_046437,C,536,memo_046437
46438,item_046438,A,537,memo_046438
46439,item_046439,B,538,memo_046439
46440,item_046440,C,539,memo_046440
46441,item_046441,A,540,memo_046441
46442,item_046442,B,541,memo_046442
46443,item_046443,C,542,memo_046443
46444,item_046444,A,543,memo_046444
46445,item_046445,B,544,memo_046445
46446,item_046446,C,545,memo_046446
46447,item_046447,A,546,memo_046447
46448,item_046448,B,547,memo_046448
46449,item_046449,C,548,memo_046449
46450,item_046450,A,549,memo_046450
46451,item_046451,B,550,memo_046451
46452,item_046452,C,551,memo_046452
46453,item_046453,A,552,memo_046453
46454,item_046454,B,553,memo_046454
46455,item_046455,C,554,memo_046455
46456,item_046456,A,555,memo_046456
46457,item_046457,B,556,memo_046457
46458,item_046458,C,557,memo_046458
46459,item_046459,A,558,memo_046459
46460,item_046460,B,559,memo_046460
46461,item_046461,C,560,memo_046461
46462,item_046462,A,561,memo_046462
46463,item_046463,B,562,memo_046463
46464,item_046464,C,563,memo_046464
46465,item_046465,A,564,memo_046465
46466,item_046466,B,565,memo_046466
46467,item_046467,C,566,memo_046467
46468,item_046468,A,567,memo_046468
46469,item_046469,B,568,memo_046469
46470,item_046470,C,569,memo_046470
46471,item_046471,A,570,memo_046471
46472,item_046472,B,571,memo_046472
46473,item_046473,C,572,memo_046473
46474,item_046474,A,573,memo_046474
46475,item_046475,B,574,memo_046475
46476,item_046476,C,575,memo_046476
46477,item_046477,A,576,memo_046477
46478,item_046478,B,577,memo_046478
46479,item_046479,C,578,memo_046479
46480,item_046480,A,579,memo_046480
46481,item_046481,B,580,memo_046481
46482,item_046482,C,581,memo_046482
46483,item_046483,A,582,memo_046483
46484,item_046484,B,583,memo_046484
46485,item_046485,C,584,memo_046485
46486,item_046486,A,585,memo_046486
46487,item_046487,B,586,memo_046487
46488,item_046488,C,587,memo_046488
46489,item_046489,A,588,memo_046489
46490,item_046490,B,589,memo_046490
46491,item_046491,C,590,memo_046491
46492,item_046492,A,591,memo_046492
46493,item_046493,B,592,memo_046493
46494,item_046494,C,593,memo_046494
46495,item_046495,A,594,memo_046495
46496,item_046496,B,595,memo_046496
46497,item_046497,C,596,memo_046497
46498,item_046498,A,597,memo_046498
46499,item_046499,B,598,memo_046499
46500,item_046500,C,599,memo_046500
46501,item_046501,A,600,memo_046501
46502,item_046502,B,601,memo_046502
46503,item_046503,C,602,memo_046503
46504,item_046504,A,603,memo_046504
46505,item_046505,B,604,memo_046505
46506,item_046506,C,605,memo_046506
46507,item_046507,A,606,memo_046507
46508,item_046508,B,607,memo_046508
46509,item_046509,C,608,memo_046509
46510,item_046510,A,609,memo_046510
46511,item_046511,B,610,memo_046511
46512,item_046512,C,611,memo_046512
46513,item_046513,A,612,memo_046513
46514,item_046514,B,613,memo_046514
46515,item_046515,C,614,memo_046515
46516,item_046516,A,615,memo_046516
46517,item_046517,B,616,memo_046517
46518,item_046518,C,617,memo_046518
46519,item_046519,A,618,memo_046519
46520,item_046520,B,619,memo_046520
46521,item_046521,C,620,memo_046521
46522,item_046522,A,621,memo_046522
46523,item_046523,B,622,memo_046523
46524,item_046524,C,623,memo_046524
46525,item_046525,A,624,memo_046525
46526,item_046526,B,625,memo_046526
46527,item_046527,C,626,memo_046527
46528,item_046528,A,627,memo_046528
46529,item_046529,B,628,memo_046529
46530,item_046530,C,629,memo_046530
46531,item_046531,A,630,memo_046531
46532,item_046532,B,631,memo_046532
46533,item_046533,C,632,memo_046533
46534,item_046534,A,633,memo_046534
46535,item_046535,B,634,memo_046535
46536,item_046536,C,635,memo_046536
46537,item_046537,A,636,memo_046537
46538,item_046538,B,637,memo_046538
46539,item_046539,C,638,memo_046539
46540,item_046540,A,639,memo_046540
46541,item_046541,B,640,memo_046541
46542,item_046542,C,641,memo_046542
46543,item_046543,A,642,memo_046543
46544,item_046544,B,643,memo_046544
46545,item_046545,C,644,memo_046545
46546,item_046546,A,645,memo_046546
46547,item_046547,B,646,memo_046547
46548,item_046548,C,647,memo_046548
46549,item_046549,A,648,memo_046549
46550,item_046550,B,649,memo_046550
46551,item_046551,C,650,memo_046551
46552,item_046552,A,651,memo_046552
46553,item_046553,B,652,memo_046553
46554,item_046554,C,653,memo_046554
46555,item_046555,A,654,memo_046555
46556,item_046556,B,655,memo_046556
46557,item_046557,C,656,memo_046557
46558,item_046558,A,657,memo_046558
46559,item_046559,B,658,memo_046559
46560,item_046560,C,659,memo_046560
46561,item_046561,A,660,memo_046561
46562,item_046562,B,661,memo_046562
46563,item_046563,C,662,memo_046563
46564,item_046564,A,663,memo_046564
46565,item_046565,B,664,memo_046565
46566,item_046566,C,665,memo_046566
46567,item_046567,A,666,memo_046567
46568,item_046568,B,667,memo_046568
46569,item_046569,C,668,memo_046569
46570,item_046570,A,669,memo_046570
46571,item_046571,B,670,memo_046571
46572,item_046572,C,671,memo_046572
46573,item_046573,A,672,memo_046573
46574,item_046574,B,673,memo_046574
46575,item_046575,C,674,memo_046575
46576,item_046576,A,675,memo_046576
46577,item_046577,B,676,memo_046577
46578,item_046578,C,677,memo_046578
46579,item_046579,A,678,memo_046579
46580,item_046580,B,679,memo_046580
46581,item_046581,C,680,memo_046581
46582,item_046582,A,681,memo_046582
46583,item_046583,B,682,memo_046583
46584,item_046584,C,683,memo_046584
46585,item_046585,A,684,memo_046585
46586,item_046586,B,685,memo_046586
46587,item_046587,C,686,memo_046587
46588,item_046588,A,687,memo_046588
46589,item_046589,B,688,memo_046589
46590,item_046590,C,689,memo_046590
46591,item_046591,A,690,memo_046591
46592,item_046592,B,691,memo_046592
46593,item_046593,C,692,memo_046593
46594,item_046594,A,693,memo_046594
46595,item_046595,B,694,memo_046595
46596,item_046596,C,695,memo_046596
46597,item_046597,A,696,memo_046597
46598,item_046598,B,697,memo_046598
46599,item_046599,C,698,memo_046599
46600,item_046600,A,699,memo_046600
46601,item_046601,B,700,memo_046601
46602,item_046602,C,701,memo_046602
46603,item_046603,A,702,memo_046603
46604,item_046604,B,703,memo_046604
46605,item_046605,C,704,memo_046605
46606,item_046606,A,705,memo_046606
46607,item_046607,B,706,memo_046607
46608,item_046608,C,707,memo_046608
46609,item_046609,A,708,memo_046609
46610,item_046610,B,709,memo_046610
46611,item_046611,C,710,memo_046611
46612,item_046612,A,711,memo_046612
46613,item_046613,B,712,memo_046613
46614,item_046614,C,713,memo_046614
46615,item_046615,A,714,memo_046615
46616,item_046616,B,715,memo_046616
46617,item_046617,C,716,memo_046617
46618,item_046618,A,717,memo_046618
46619,item_046619,B,718,memo_046619
46620,item_046620,C,719,memo_046620
46621,item_046621,A,720,memo_046621
46622,item_046622,B,721,memo_046622
46623,item_046623,C,722,memo_046623
46624,item_046624,A,723,memo_046624
46625,item_046625,B,724,memo_046625
46626,item_046626,C,725,memo_046626
46627,item_046627,A,726,memo_046627
46628,item_046628,B,727,memo_046628
46629,item_046629,C,728,memo_046629
46630,item_046630,A,729,memo_046630
46631,item_046631,B,730,memo_046631
46632,item_046632,C,731,memo_046632
46633,item_046633,A,732,memo_046633
46634,item_046634,B,733,memo_046634
46635,item_046635,C,734,memo_046635
46636,item_046636,A,735,memo_046636
46637,item_046637,B,736,memo_046637
46638,item_046638,C,737,memo_046638
46639,item_046639,A,738,memo_046639
46640,item_046640,B,739,memo_046640
46641,item_046641,C,740,memo_046641
46642,item_046642,A,741,memo_046642
46643,item_046643,B,742,memo_046643
46644,item_046644,C,743,memo_046644
46645,item_046645,A,744,memo_046645
46646,item_046646,B,745,memo_046646
46647,item_046647,C,746,memo_046647
46648,item_046648,A,747,memo_046648
46649,item_046649,B,748,memo_046649
46650,item_046650,C,749,memo_046650
46651,item_046651,A,750,memo_046651
46652,item_046652,B,751,memo_046652
46653,item_046653,C,752,memo_046653
46654,item_046654,A,753,memo_046654
46655,item_046655,B,754,memo_046655
46656,item_046656,C,755,memo_046656
46657,item_046657,A,756,memo_046657
46658,item_046658,B,757,memo_046658
46659,item_046659,C,758,memo_046659
46660,item_046660,A,759,memo_046660
46661,item_046661,B,760,memo_046661
46662,item_046662,C,761,memo_046662
46663,item_046663,A,762,memo_046663
46664,item_046664,B,763,memo_046664
46665,item_046665,C,764,memo_046665
46666,item_046666,A,765,memo_046666
46667,item_046667,B,766,memo_046667
46668,item_046668,C,767,memo_046668
46669,item_046669,A,768,memo_046669
46670,item_046670,B,769,memo_046670
46671,item_046671,C,770,memo_046671
46672,item_046672,A,771,memo_046672
46673,item_046673,B,772,memo_046673
46674,item_046674,C,773,memo_046674
46675,item_046675,A,774,memo_046675
46676,item_046676,B,775,memo_046676
46677,item_046677,C,776,memo_046677
46678,item_046678,A,777,memo_046678
46679,item_046679,B,778,memo_046679
46680,item_046680,C,779,memo_046680
46681,item_046681,A,780,memo_046681
46682,item_046682,B,781,memo_046682
46683,item_046683,C,782,memo_046683
46684,item_046684,A,783,memo_046684
46685,item_046685,B,784,memo_046685
46686,item_046686,C,785,memo_046686
46687,item_046687,A,786,memo_046687
46688,item_046688,B,787,memo_046688
46689,item_046689,C,788,memo_046689
46690,item_046690,A,789,memo_046690
46691,item_046691,B,790,memo_046691
46692,item_046692,C,791,memo_046692
46693,item_046693,A,792,memo_046693
46694,item_046694,B,793,memo_046694
46695,item_046695,C,794,memo_046695
46696,item_046696,A,795,memo_046696
46697,item_046697,B,796,memo_046697
46698,item_046698,C,797,memo_046698
46699,item_046699,A,798,memo_046699
46700,item_046700,B,799,memo_046700
46701,item_046701,C,800,memo_046701
46702,item_046702,A,801,memo_046702
46703,item_046703,B,802,memo_046703
46704,item_046704,C,803,memo_046704
46705,item_046705,A,804,memo_046705
46706,item_046706,B,805,memo_046706
46707,item_046707,C,806,memo_046707
46708,item_046708,A,807,memo_046708
46709,item_046709,B,808,memo_046709
46710,item_046710,C,809,memo_046710
46711,item_046711,A,810,memo_046711
46712,item_046712,B,811,memo_046712
46713,item_046713,C,812,memo_046713
46714,item_046714,A,813,memo_046714
46715,item_046715,B,814,memo_046715
46716,item_046716,C,815,memo_046716
46717,item_046717,A,816,memo_046717
46718,item_046718,B,817,memo_046718
46719,item_046719,C,818,memo_046719
46720,item_046720,A,819,memo_046720
46721,item_046721,B,820,memo_046721
46722,item_046722,C,821,memo_046722
46723,item_046723,A,822,memo_046723
46724,item_046724,B,823,memo_046724
46725,item_046725,C,824,memo_046725
46726,item_046726,A,825,memo_046726
46727,item_046727,B,826,memo_046727
46728,item_046728,C,827,memo_046728
46729,item_046729,A,828,memo_046729
46730,item_046730,B,829,memo_046730
46731,item_046731,C,830,memo_046731
46732,item_046732,A,831,memo_046732
46733,item_046733,B,832,memo_046733
46734,item_046734,C,833,memo_046734
46735,item_046735,A,834,memo_046735
46736,item_046736,B,835,memo_046736
46737,item_046737,C,836,memo_046737
46738,item_046738,A,837,memo_046738
46739,item_046739,B,838,memo_046739
46740,item_046740,C,839,memo_046740
46741,item_046741,A,840,memo_046741
46742,item_046742,B,841,memo_046742
46743,item_046743,C,842,memo_046743
46744,item_046744,A,843,memo_046744
46745,item_046745,B,844,memo_046745
46746,item_046746,C,845,memo_046746
46747,item_046747,A,846,memo_046747
46748,item_046748,B,847,memo_046748
46749,item_046749,C,848,memo_046749
46750,item_046750,A,849,memo_046750
46751,item_046751,B,850,memo_046751
46752,item_046752,C,851,memo_046752
46753,item_046753,A,852,memo_046753
46754,item_046754,B,853,memo_046754
46755,item_046755,C,854,memo_046755
46756,item_046756,A,855,memo_046756
46757,item_046757,B,856,memo_046757
46758,item_046758,C,857,memo_046758
46759,item_046759,A,858,memo_046759
46760,item_046760,B,859,memo_046760
46761,item_046761,C,860,memo_046761
46762,item_046762,A,861,memo_046762
46763,item_046763,B,862,memo_046763
46764,item_046764,C,863,memo_046764
46765,item_046765,A,864,memo_046765
46766,item_046766,B,865,memo_046766
46767,item_046767,C,866,memo_046767
46768,item_046768,A,867,memo_046768
46769,item_046769,B,868,memo_046769
46770,item_046770,C,869,memo_046770
46771,item_046771,A,870,memo_046771
46772,item_046772,B,871,memo_046772
46773,item_046773,C,872,memo_046773
46774,item_046774,A,873,memo_046774
46775,item_046775,B,874,memo_046775
46776,item_046776,C,875,memo_046776
46777,item_046777,A,876,memo_046777
46778,item_046778,B,877,memo_046778
46779,item_046779,C,878,memo_046779
46780,item_046780,A,879,memo_046780
46781,item_046781,B,880,memo_046781
46782,item_046782,C,881,memo_046782
46783,item_046783,A,882,memo_046783
46784,item_046784,B,883,memo_046784
46785,item_046785,C,884,memo_046785
46786,item_046786,A,885,memo_046786
46787,item_046787,B,886,memo_046787
46788,item_046788,C,887,memo_046788
46789,item_046789,A,888,memo_046789
46790,item_046790,B,889,memo_046790
46791,item_046791,C,890,memo_046791
46792,item_046792,A,891,memo_046792
46793,item_046793,B,892,memo_046793
46794,item_046794,C,893,memo_046794
46795,item_046795,A,894,memo_046795
46796,item_046796,B,895,memo_046796
46797,item_046797,C,896,memo_046797
46798,item_046798,A,897,memo_046798
46799,item_046799,B,898,memo_046799
46800,item_046800,C,899,memo_046800
46801,item_046801,A,900,memo_046801
46802,item_046802,B,901,memo_046802
46803,item_046803,C,902,memo_046803
46804,item_046804,A,903,memo_046804
46805,item_046805,B,904,memo_046805
46806,item_046806,C,905,memo_046806
46807,item_046807,A,906,memo_046807
46808,item_046808,B,907,memo_046808
46809,item_046809,C,908,memo_046809
46810,item_046810,A,909,memo_046810
46811,item_046811,B,910,memo_046811
46812,item_046812,C,911,memo_046812
46813,item_046813,A,912,memo_046813
46814,item_046814,B,913,memo_046814
46815,item_046815,C,914,memo_046815
46816,item_046816,A,915,memo_046816
46817,item_046817,B,916,memo_046817
46818,item_046818,C,917,memo_046818
46819,item_046819,A,918,memo_046819
46820,item_046820,B,919,memo_046820
46821,item_046821,C,920,memo_046821
46822,item_046822,A,921,memo_046822
46823,item_046823,B,922,memo_046823
46824,item_046824,C,923,memo_046824
46825,item_046825,A,924,memo_046825
46826,item_046826,B,925,memo_046826
46827,item_046827,C,926,memo_046827
46828,item_046828,A,927,memo_046828
46829,item_046829,B,928,memo_046829
46830,item_046830,C,929,memo_046830
46831,item_046831,A,930,memo_046831
46832,item_046832,B,931,memo_046832
46833,item_046833,C,932,memo_046833
46834,item_046834,A,933,memo_046834
46835,item_046835,B,934,memo_046835
46836,item_046836,C,935,memo_046836
46837,item_046837,A,936,memo_046837
46838,item_046838,B,937,memo_046838
46839,item_046839,C,938,memo_046839
46840,item_046840,A,939,memo_046840
46841,item_046841,B,940,memo_046841
46842,item_046842,C,941,memo_046842
46843,item_046843,A,942,memo_046843
46844,item_046844,B,943,memo_046844
46845,item_046845,C,944,memo_046845
46846,item_046846,A,945,memo_046846
46847,item_046847,B,946,memo_046847
46848,item_046848,C,947,memo_046848
46849,item_046849,A,948,memo_046849
46850,item_046850,B,949,memo_046850
46851,item_046851,C,950,memo_046851
46852,item_046852,A,951,memo_046852
46853,item_046853,B,952,memo_046853
46854,item_046854,C,953,memo_046854
46855,item_046855,A,954,memo_046855
46856,item_046856,B,955,memo_046856
46857,item_046857,C,956,memo_046857
46858,item_046858,A,957,memo_046858
46859,item_046859,B,958,memo_046859
46860,item_046860,C,959,memo_046860
46861,item_046861,A,960,memo_046861
46862,item_046862,B,961,memo_046862
46863,item_046863,C,962,memo_046863
46864,item_046864,A,963,memo_046864
46865,item_046865,B,964,memo_046865
46866,item_046866,C,965,memo_046866
46867,item_046867,A,966,memo_046867
46868,item_046868,B,967,memo_046868
46869,item_046869,C,968,memo_046869
46870,item_046870,A,969,memo_046870
46871,item_046871,B,970,memo_046871
46872,item_046872,C,971,memo_046872
46873,item_046873,A,972,memo_046873
46874,item_046874,B,973,memo_046874
46875,item_046875,C,974,memo_046875
46876,item_046876,A,975,memo_046876
46877,item_046877,B,976,memo_046877
46878,item_046878,C,977,memo_046878
46879,item_046879,A,978,memo_046879
46880,item_046880,B,979,memo_046880
46881,item_046881,C,980,memo_046881
46882,item_046882,A,981,memo_046882
46883,item_046883,B,982,memo_046883
46884,item_046884,C,983,memo_046884
46885,item_046885,A,984,memo_046885
46886,item_046886,B,985,memo_046886
46887,item_046887,C,986,memo_046887
46888,item_046888,A,987,memo_046888
46889,item_046889,B,988,memo_046889
46890,item_046890,C,989,memo_046890
46891,item_046891,A,990,memo_046891
46892,item_046892,B,991,memo_046892
46893,item_046893,C,992,memo_046893
46894,item_046894,A,993,memo_046894
46895,item_046895,B,994,memo_046895
46896,item_046896,C,995,memo_046896
